127,1,30
1603,3,30
2042,10,30
1556,10,30
639,19,2
2156,6,2
17198,6,2
429,25,2
22286,23,1
12712,23,1
460,5,1
19782,5,1
18882,19,1
411,19,1
2039,19,1
2889,19,1
7565,4,2
2433,13,2
23,3,32
23,3,32
11080,3,32
11080,3,32
8045,11,32
11302,15,32
1959,10,30
1346,12,30
360,13,1
403,16,1
4127,6,1
462,2,1
2985,2,1
2192,2,30
5591,1,30
165,17,30
254,18,2
2466,5,30
5835,18,30
4167,9,32
2271,13,32
7894,9,32
150,9,32
9778,18,32
8774,1,32
9778,18,32
2526,5,2
7328,3,2
225,13,2
2197,13,2
2198,3,3
24,3,3
2018,3,10
2018,3,10
119,3,10
3105,2,103
3105,2,103
3105,2,103
18,1,105
2330,1,105
3250,3,451
5575,3,451
3417,1,124
3417,1,124
3432,1,124
54,7,3
2096,7,3
3955,6,3
2905,6,3
4694,3,451
40,4,451
36,10,10
7738,8,10
4677,10,10
4786,6,10
88,6,10
2217,3,103
2217,3,103
2188,3,124
2957,1,451
2298,3,103
2298,3,103
2298,3,103
32,2,105
32,2,105
2547,1,103
3003,1,103
2547,1,103
3003,1,103
2547,1,103
2771,1,105
2771,1,105
2771,1,105
2244,2,124
2003,2,124
2008,2,124
8,2,124
12,3,105
2458,3,105
2946,3,105
2081,1,105
3538,1,105
2330,1,105
11776,17,17
76,17,17
109,19,17
2023,2,380
2719,2,380
2232,2,380
3407,5,380
3214,7,7
64,7,7
2114,7,7
3898,7,7
30,4,7
10319,4,7
11313,4,17
5448,4,17
2217,4,7
101,4,17
5132,4,7
135,6,17
83,4,7
5826,6,17
11369,6,17
2060,6,17
5726,1,25
6695,1,25
65,2,25
3796,1,25
5726,1,25
6695,1,25
3075,2,185
3454,2,185
2,1,185
2000,1,185
2394,1,185
2,1,185
2394,1,185
2000,1,185
58,2,6
19,2,6
2142,2,477
5691,2,477
6657,3,477
7297,4,477
46,4,477
2029,4,477
4574,3,477
7414,6,28
6148,3,28
7591,6,28
2036,3,28
5149,10,28
1201,10,28
1996,5,6
4886,1,6
3239,1,6
22,1,6
3371,3,380
2036,3,380
2006,1,380
3129,3,380
2616,1,380
27,1,380
3045,1,380
3138,2,380
2719,2,380
2023,2,380
2232,2,380
4886,1,6
22,1,6
2050,1,6
29,2,451
10,2,451
2031,2,451
2585,2,451
6,1,451
22,1,451
13,3,451
2957,1,451
2002,1,451
36,3,451
52,3,3
2198,3,3
2030,3,3
2323,2,105
3105,2,103
2987,2,103
2323,2,105
2018,3,10
119,3,10
3417,1,124
3432,1,124
2001,1,124
3417,1,124
2058,1,124
3432,1,124
2001,1,124
4491,4,30
1111,4,30
2425,8,30
2081,4,30
1149,14,30
5839,14,30
259,14,30
2371,12,1
2237,12,1
20812,12,1
2371,12,1
4491,4,30
1111,4,30
2206,2,32
11584,2,32
2038,2,32
2961,15,32
2137,17,2
457,25,2
2377,25,2
1111,4,30
101,6,32
2284,6,32
6300,6,32
9932,6,32
8640,22,2
16525,31,2
18851,24,1
457,24,1
2207,9,2
5757,9,2
2540,22,1
2495,22,1
18026,8,1
12399,8,1
2866,12,30
193,12,30
39,18,30
1601,18,30
3222,11,30
4127,6,1
2207,12,32
6099,14,2
16402,14,2
16787,18,2
7194,18,2
14543,13,2
4366,12,32
9661,12,32
5357,16,32
9742,16,32
288,3,30
2268,3,30
4362,3,30
103,3,30
2096,19,2
59,19,2
4718,19,2
4593,19,2
11007,16,1
17448,6,1
366,6,1
4380,13,2
541,13,2
5864,16,2
2208,1,2
5107,16,2
192,16,2
5561,16,2
2222,9,2
11825,9,32
11367,9,32
333,8,1
470,8,1
315,2,1
3953,18,1
10879,18,1
2213,2,30
2264,2,30
3997,3,32
332,2,32
11347,2,32
2446,1,30
5575,6,2
118,3,1
3680,1,1
371,1,1
2430,4,30
2098,4,30
2268,3,30
6679,4,30
3976,4,30
5788,2,32
2098,4,30
5382,5,32
3997,3,32
91,3,32
177,3,32
14,1,103
2297,1,103
3628,1,105
13,1,105
5769,1,451
15,1,451
5769,1,451
15,1,451
5769,1,451
2672,1,451
152,1,10
4862,2,3
4843,2,3
4862,2,3
2187,2,10
125,2,10
390,1,28
160,3,28
7022,1,28
92,3,28
3628,1,105
2079,1,105
13,1,105
27,1,105
2966,1,105
3628,1,105
14,1,103
2004,1,103
13,1,105
2966,1,105
2004,1,103
2299,1,103
4969,1,3
6595,1,10
152,1,10
25,1,3
2651,1,3
2672,1,451
5769,1,451
15,1,451
2672,1,451
2012,1,124
16,1,124
2012,1,124
16,1,124
7815,1,28
6363,1,28
7815,1,28
6363,1,28
7022,1,28
5762,2,477
8382,2,17
3714,1,477
6929,1,477
2240,5,17
6477,5,17
117,5,17
2153,4,17
45,1,7
2129,2,6
5901,1,25
2129,2,6
18,2,6
2129,2,6
16,1,124
18,2,6
2012,1,124
30,1,6
2199,1,6
3061,1,380
2129,2,6
2187,2,380
2026,2,380
3596,2,380
2187,2,380
3596,2,380
2026,2,380
45,1,7
86,1,7
17,1,7
3871,2,7
2598,2,7
5280,2,7
3714,1,477
2101,4,477
7195,4,477
2113,4,477
65,4,477
2091,3,25
6917,4,477
57,3,25
3549,3,477
17,1,25
3534,2,25
2006,2,25
5180,1,213
2497,1,213
2428,1,252
2428,1,252
9414,1,251
9444,1,251
2028,2,251
2028,2,251
2881,1,213
3383,1,213
6627,1,33
2120,1,24
3002,1,24
2120,1,24
3002,1,24
3002,1,24
3114,1,24
7294,1,571
8037,1,571
3765,1,571
2000,1,331
2003,1,331
2003,1,331
9444,1,251
9450,1,251
9414,1,251
9444,1,251
2304,2,251
2038,2,251
2267,1,252
2267,1,252
2497,1,213
3383,1,213
2497,1,213
2127,1,33
6627,1,33
62,1,33
2071,2,33
3765,1,571
2012,1,571
7294,1,571
8037,1,571
2012,1,571
3765,1,571
8037,1,571
2003,1,331
2003,1,331
2040,1,185
2040,1,185
2003,1,185
2040,1,185
2881,1,213
3383,1,213
3383,1,213
2881,1,213
2497,1,213
2267,1,252
2267,1,252
2267,1,252
2428,1,252
2634,1,331
2634,1,331
3162,1,213
2483,1,213
3162,1,213
3162,1,213
2634,1,331
5721,1,375
7,1,370
4264,1,37
6007,1,37
7005,1,37
3368,1,37
6176,1,147
4666,1,147
2506,1,147
4666,1,147
4666,1,147
5723,1,375
6609,1,375
5723,1,375
6609,1,375
1,1,353
1,1,353
1,1,353
2086,1,1024
2020,1,1024
2086,1,1024
2086,1,1024
2020,1,1024
7069,1,37
3939,1,37
7069,1,37
6910,1,37
3064,1,353
3064,1,353
3064,1,353
2095,1,375
3531,5,375
6708,5,375
2907,2,406
2061,2,406
2061,2,406
2907,2,406
3644,1,406
2393,1,447
2393,1,447
2393,1,447
2521,1,447
2521,1,447
4835,1,491
4835,1,491
4835,1,491
3641,1,406
2130,1,406
2130,1,406
3592,1,406
3641,1,406
2626,1,452
2626,1,452
2626,1,452
48,2,13
5020,2,13
5244,1,13
3935,2,13
2146,2,13
4918,1,13
4019,4,13
3234,2,13
2971,1,15
3,1,159
2813,1,159
3,1,159
3023,1,159
2813,1,159
3120,1,533
3236,1,533
6664,1,533
3120,1,533
3919,1,31
75,1,31
42,1,31
3830,1,31
3831,2,31
2253,2,533
2249,2,533
2249,2,533
2210,1,15
2210,1,15
2210,1,15
3050,1,141
3050,1,141
3108,2,533
2090,1,533
3572,2,31
2112,2,31
6195,2,533
6195,2,533
6202,1,533
