2050,8,451
3234,8,451
4690,8,451
5213,8,451
4685,7,451
4666,7,451
2030,7,451
2483,5,451
4414,5,451
4716,7,451
5240,5,451
4679,7,451
2584,7,451
5878,5,451
2013,5,451
2151,5,451
4696,7,451
4685,7,451
2071,5,451
4679,7,451
2057,7,451
4716,7,451
2030,7,451
2584,7,451
4666,7,451
14790,7,2
13042,7,2
300,7,2
2136,7,2
2146,7,2
342,13,2
476,13,2
9726,13,2
14649,13,2
10845,28,2
1978,28,2
4549,28,2
12711,28,2
14169,28,2
2674,48,2
16836,48,2
1968,48,2
2409,48,2
2218,48,2
14497,18,2
1971,18,2
249,18,2
17040,18,2
12964,18,2
5387,18,2
14394,18,2
1960,28,2
10845,28,2
9167,28,2
4549,28,2
1978,28,2
12711,28,2
14169,28,2
1993,15,2
14842,15,2
3529,28,2
6960,15,2
12968,15,2
2142,15,2
14350,15,2
3157,15,2
5234,21,2
9729,21,2
16419,21,2
2141,21,2
2421,21,2
12713,21,2
239,21,2
3985,21,2
16419,21,2
5234,21,2
9729,21,2
12713,21,2
2421,21,2
3985,21,2
2713,35,2
239,21,2
1949,35,2
8875,35,2
13709,22,2
4547,35,2
13039,35,2
2301,22,2
5322,22,2
2606,22,2
4540,22,2
16620,53,2
7296,53,2
16698,53,2
16710,53,2
17659,53,2
14756,22,2
4528,19,2
10999,19,2
13708,19,2
9139,20,2
14516,20,2
2678,19,2
1975,20,2
7332,20,2
584,20,2
15031,20,2
381,20,2
37,33,2
9132,33,2
2282,33,2
16465,33,2
16547,33,2
14170,11,2
14502,11,2
47,11,2
2103,11,2
14617,11,2
2796,9,2
2651,9,2
202,9,2
15153,9,2
16686,9,2
4399,9,2
2547,9,2
5156,4,30
5433,4,30
5168,4,30
5296,4,30
1260,4,30
3609,6,2
14779,6,2
3148,6,2
15167,6,2
4492,6,30
16631,6,2
4229,6,30
2027,3,30
7299,6,30
2050,6,30
2242,3,30
4052,3,30
6983,3,30
2364,3,30
7002,5,30
1137,3,30
2057,5,30
2504,5,30
5704,5,30
5587,5,30
2265,7,30
6703,5,30
6702,7,30
2027,3,30
2820,7,30
6983,3,30
5,3,30
2242,3,30
2205,3,30
4052,3,30
2364,3,30
2265,7,30
1137,3,30
5689,7,30
6702,7,30
2820,7,30
170,7,30
5727,7,30
4492,6,30
7433,8,30
7387,8,30
7188,6,30
4229,6,30
2050,6,30
2218,6,30
5628,6,30
7299,6,30
7002,5,30
5704,5,30
2504,5,30
2115,5,30
5587,5,30
6703,5,30
2057,5,30
2121,5,30
2492,1,30
5690,1,30
1986,1,30
277,1,30
4492,6,30
7616,1,30
5169,1,30
7188,6,30
4203,1,30
2218,6,30
2050,6,30
1357,6,30
4229,6,30
5628,6,30
5705,2,30
168,2,30
7299,6,30
2003,2,30
2244,2,30
2260,2,30
5700,2,30
5275,2,30
7002,5,30
5704,5,30
2121,5,30
5587,5,30
2504,5,30
6703,5,30
5705,2,30
2115,5,30
2057,5,30
5390,2,30
2244,2,30
168,2,30
5275,2,30
2003,2,30
4492,6,30
7188,6,30
5700,2,30
2260,2,30
2050,6,30
1357,6,30
5628,6,30
7299,6,30
4229,6,30
2218,6,30
7188,6,30
2218,6,30
4492,6,30
5628,6,30
1357,6,30
4229,6,30
2265,7,30
5689,7,30
2050,6,30
7299,6,30
6702,7,30
952,7,30
170,7,30
5727,7,30
2103,7,30
2820,7,30
5156,4,30
2212,4,30
5433,4,30
5296,4,30
40,4,30
5168,4,30
1353,4,30
4135,4,32
1260,4,30
2159,4,32
11474,4,32
2261,4,32
4310,4,32
11145,4,32
2350,6,32
9906,6,32
9781,6,32
9094,6,32
9739,6,32
2025,6,32
2601,1,32
8161,1,32
6230,1,32
2962,1,32
9588,1,32
1986,1,32
4135,4,32
11474,4,32
9289,4,32
4310,4,32
2261,4,32
2159,4,32
11145,4,32
11519,2,32
10042,2,32
9647,2,32
2073,3,32
6129,2,32
8764,3,32
2073,3,32
1984,3,32
2070,3,32
45,3,32
9757,3,32
2073,3,32
2070,3,32
1984,3,32
8764,3,32
8072,3,32
9757,3,32
45,3,32
8072,3,32
8161,1,32
2601,1,32
1984,3,32
2070,3,32
9588,1,32
1986,1,32
2962,1,32
11154,1,32
1985,1,32
6230,1,32
1986,1,32
8161,1,32
6230,1,32
9588,1,32
2601,1,32
2962,1,32
10042,2,32
11154,1,32
1985,1,32
11354,2,32
11519,2,32
9647,2,32
6129,2,32
10039,2,32
2139,2,32
11070,5,32
9996,5,32
6950,2,32
9727,5,32
11373,5,32
2316,5,32
9941,5,32
2073,3,32
4135,4,32
8764,3,32
45,3,32
9757,3,32
11474,4,32
5083,5,32
2261,4,32
2825,7,32
2159,4,32
4310,4,32
9289,4,32
11145,4,32
6021,7,32
8017,7,32
10206,7,32
5299,7,32
9727,5,32
11373,5,32
11070,5,32
9764,5,32
9996,5,32
2260,7,32
2316,5,32
9941,5,32
5083,5,32
2949,8,32
9270,8,32
2205,8,32
11441,8,32
10149,8,32
11613,8,32
5426,8,3
2193,8,3
4178,8,3
3096,8,3
4703,5,3
4099,8,3
4481,5,3
2061,5,3
2025,5,3
2290,5,3
3158,9,3
2260,9,3
2653,9,3
4120,9,3
2673,9,3
3133,9,3
3158,9,3
3119,9,3
2260,9,3
2653,9,3
4120,9,3
4116,9,3
3119,9,3
2673,9,3
2246,3,3
4314,3,3
3133,9,3
2123,3,3
5715,3,3
4486,3,3
5427,6,3
2289,6,3
2595,6,3
3186,6,3
1995,6,3
3118,6,3
5788,6,3
3118,6,3
4367,6,3
3186,6,3
2289,6,3
1995,6,3
2246,3,3
5427,6,3
2595,6,3
5715,3,3
4367,6,3
4314,3,3
2663,3,3
4858,3,3
4486,3,3
2123,3,3
4889,2,3
4139,2,3
2181,2,3
2065,8,3
2020,8,3
5426,8,3
2193,8,3
4178,8,3
3158,9,3
2260,9,3
4099,8,3
3096,8,3
4116,9,3
4120,9,3
2673,9,3
3133,9,3
4889,2,3
3119,9,3
5594,2,3
4483,2,3
2653,9,3
4790,2,3
4483,2,3
4889,2,3
5594,2,3
4690,2,3
4139,2,3
2127,2,3
4139,2,3
4790,2,3
4690,2,3
5715,3,3
4314,3,3
2123,3,3
2181,2,3
2663,3,3
4858,3,3
2246,3,3
4486,3,3
2106,8,3
2065,8,3
2020,8,3
5426,8,3
2193,8,3
3096,8,3
2106,8,3
2065,8,3
2020,8,3
5426,8,3
2193,8,3
4178,8,3
4099,8,3
4099,8,3
3096,8,3
5993,11,3
4178,8,3
2023,11,3
5797,11,3
5859,11,3
2246,3,3
3166,11,3
5435,11,3
2719,11,3
4314,3,3
5715,3,3
2123,3,3
2663,3,3
4486,3,3
4858,3,3
4111,1,3
4797,1,3
3120,1,3
2024,7,3
2099,1,3
2094,1,3
2597,7,3
5685,7,3
4689,7,3
4899,7,3
3560,3,105
2035,3,105
2739,7,3
2256,4,105
2922,3,105
3630,4,105
2255,4,105
3387,4,105
2030,4,105
3590,4,105
2018,5,105
2008,5,105
2018,5,105
2906,5,105
2906,5,105
3635,5,105
3622,5,105
2037,5,105
2903,5,105
2008,5,105
2038,5,105
2037,5,105
2000,2,105
3540,2,105
3635,5,105
2121,2,105
2018,5,105
2906,5,105
3622,5,105
2940,2,105
2903,5,105
3025,2,105
2008,5,105
2037,5,105
2034,2,105
2038,5,105
3635,5,105
2932,1,105
3582,1,105
2378,1,105
2026,1,105
3516,4,105
2255,4,105
2256,4,105
3590,4,105
2030,4,105
2035,3,105
3630,4,105
3387,4,105
3560,3,105
2045,3,105
2078,3,105
3570,3,105
2922,3,105
3378,3,105
2012,1,105
2939,1,105
3582,1,105
2378,1,105
2932,1,105
2906,5,105
2390,1,105
2026,1,105
2090,1,105
3622,5,105
2018,5,105
2038,5,105
3635,5,105
2008,5,105
2903,5,105
3516,4,105
2030,4,105
2037,5,105
2256,4,105
3630,4,105
3387,4,105
3590,4,105
2255,4,105
2906,5,105
3622,5,105
2903,5,105
2008,5,105
2037,5,105
3635,5,105
2018,5,105
2035,3,105
3560,3,105
2922,3,105
2078,3,105
2038,5,105
3570,3,105
3378,3,105
2491,3,105
3622,5,105
2903,5,105
2045,3,105
2906,5,105
2008,5,105
2037,5,105
3516,4,105
2038,5,105
3635,5,105
2255,4,105
2256,4,105
3630,4,105
2030,4,105
3387,4,105
3582,1,105
3590,4,105
2939,1,105
2012,1,105
2090,1,105
2378,1,105
2390,1,105
2026,1,105
3622,5,105
2906,5,105
2018,5,105
2903,5,105
2932,1,105
2008,5,105
2037,5,105
3635,5,105
2038,5,105
2077,2,105
2121,2,105
2940,2,105
2000,2,105
3025,2,105
3540,2,105
2000,2,105
2034,2,105
2765,2,105
3540,2,105
2121,2,105
2940,2,105
3025,2,105
2034,2,105
2077,2,105
12704,13,1
2765,2,105
20881,13,1
8236,13,1
18057,2,1
13038,13,1
1947,13,1
3787,13,1
6920,2,1
12557,2,1
2638,2,1
2276,2,1
37,4,1
6900,4,1
2921,4,1
17444,20,1
17695,20,1
6921,20,1
10932,17,1
20711,20,1
3615,17,1
20692,17,1
20198,14,1
20445,17,1
1959,17,1
2223,17,1
18422,14,1
19092,14,1
17865,14,1
20970,14,1
20025,14,1
19898,14,1
2579,8,1
4119,8,1
3932,8,1
3624,8,1
2398,8,1
20435,27,1
17993,27,1
11176,27,1
20083,27,1
20290,27,1
23440,27,1
8240,11,1
20149,11,1
85,11,1
2731,16,1
2141,16,1
14753,16,1
22377,16,1
18039,16,1
17444,20,1
8174,16,1
20442,16,1
6921,20,1
18880,20,1
17695,20,1
2297,20,1
23167,20,1
23171,20,1
20711,20,1
3524,15,1
15467,15,1
2964,15,1
20517,15,1
20455,28,1
3005,28,1
23007,28,1
6561,28,1
23571,28,1
17289,22,1
12691,1,1
7276,3,1
22777,3,1
2222,3,1
22280,1,1
150,3,1
19934,3,1
2949,3,1
2141,16,1
2731,16,1
14753,16,1
20442,16,1
18039,16,1
22377,16,1
3530,9,1
395,9,1
20668,9,1
19270,9,1
8044,9,1
7235,10,10
20175,9,1
7488,6,10
8707,10,10
20664,19,1
20700,19,1
2731,16,1
3338,19,1
4074,19,1
2141,16,1
18039,16,1
22377,16,1
14753,16,1
20442,16,1
3144,3,10
7655,6,10
2423,3,10
7488,6,10
94,6,10
2500,6,10
3142,6,10
7643,7,10
7700,1,10
9540,1,10
7235,10,10
8707,10,10
8411,10,10
7235,10,10
8952,10,10
8411,10,10
8952,10,10
7103,5,10
2050,5,10
8707,10,10
2170,5,10
2175,5,10
3033,5,10
7294,5,10
2028,5,10
4965,3,10
3144,3,10
2465,3,10
6187,3,10
7724,3,10
2050,5,10
2423,3,10
2456,5,10
3033,5,10
2170,5,10
7103,5,10
7294,5,10
2028,5,10
2175,5,10
7643,7,10
7869,7,10
6238,2,10
7236,9,10
4205,4,10
5329,4,10
2458,2,10
8718,4,10
7237,4,10
6238,2,10
2079,4,477
2458,2,10
6030,4,477
2682,4,477
3677,4,477
7345,4,477
7071,3,477
5981,3,477
5925,3,477
6187,3,10
3144,3,10
2465,3,10
7724,3,10
7235,10,10
4965,3,10
2423,3,10
8707,10,10
8952,10,10
5582,6,477
2112,6,477
8411,10,10
2048,6,477
1996,6,477
4270,7,477
6631,7,477
4270,7,477
2260,5,477
5907,7,477
7413,7,477
7413,7,477
6631,7,477
4270,7,477
5907,7,477
6631,7,477
6024,8,477
2639,8,477
2048,6,477
5582,6,477
2112,6,477
1996,6,477
7071,3,477
5981,3,477
5925,3,477
7071,3,477
5925,3,477
5981,3,477
2112,6,477
2048,6,477
5582,6,477
1996,6,477
5877,1,477
7071,3,477
5981,3,477
2125,1,477
5925,3,477
7413,7,477
5907,7,477
4270,7,477
6631,7,477
2079,4,477
2682,4,477
3677,4,477
7345,4,477
6030,4,477
4432,4,477
7413,7,477
5907,7,477
4270,7,477
6631,7,477
5797,2,477
1322,9,28
1995,2,477
7118,9,28
691,4,28
4214,4,28
4559,6,28
1322,9,28
2233,6,28
7118,9,28
2082,2,28
4154,2,28
4214,4,28
691,4,28
5606,2,28
2230,10,28
6075,7,28
2229,7,28
6016,5,28
5068,3,28
2312,7,28
2066,3,28
5269,5,28
6016,5,28
8260,1,28
2170,1,28
4214,4,28
691,4,28
4214,4,28
691,4,28
2082,2,28
4154,2,28
5606,2,28
4214,4,28
691,4,28
6075,7,28
8260,1,28
3038,1,124
2170,1,28
6025,10,28
6075,7,28
2229,7,28
2312,7,28
3038,1,124
3038,1,124
3038,1,124
3038,1,124
3038,1,124
